date,Close
2007-02-09,-0.007157580998296886
2007-02-16,0.012081968511632013
2007-02-23,-0.002993123735307357
2007-03-02,-0.045118136617785076
2007-03-09,0.011232996808614892
2007-03-16,-0.011391672713664924
2007-03-23,0.034831002591785065
2007-03-30,-0.010675747381839074
2007-04-05,0.015988517060402607
2007-04-13,0.006276299455704404
2007-04-20,0.021449821772113076
2007-04-27,0.006526953728038798
2007-05-04,0.007700866627439851
2007-05-11,0.00015273670510485005
2007-05-18,0.011160403848791134
2007-05-25,-0.004620752834826547
2007-06-01,0.01350578436677985
2007-06-08,-0.018837500335198598
2007-06-15,0.016602470000222525
2007-06-22,-0.01999755259094993
2007-06-29,0.0005255759546933803
2007-07-06,0.017859301913817127
2007-07-13,0.014311297616502294
2007-07-20,-0.01192266060125835
2007-07-27,-0.05022690890459813
2007-08-03,-0.01790490597712413
2007-08-10,0.014258706584247882
2007-08-17,-0.005311177630922259
2007-08-24,0.022856729799079822
2007-08-31,-0.0036433153956121345
2007-09-07,-0.013964128838800605
2007-09-14,0.02090072030813861
2007-09-21,0.02757649827381936
2007-09-28,0.00065520067864
2007-10-05,0.0199984399720039
2007-10-12,0.002699300527381432
2007-10-19,-0.03995401035570545
2007-10-26,0.022827770452130025
2007-11-02,-0.016834941938838277
2007-11-09,-0.03776585503502883
2007-11-16,0.0034610458126174137
2007-11-23,-0.012443969981622338
2007-11-30,0.027682999093689098
2007-12-07,0.015754909985983723
2007-12-14,-0.02470014536683518
2007-12-21,0.011184207200229501
2007-12-28,-0.00402975357501667
2008-01-04,-0.04627622129748765
2008-01-11,-0.007544511568831069
2008-01-18,-0.05564475618335063
2008-01-25,0.004081671568542333
2008-02-01,0.047558004328839054
2008-02-08,-0.0470470504923588
2008-02-15,0.013948751340584487
2008-02-22,0.0023084580033208013
2008-02-29,-0.01675311756249709
2008-03-07,-0.028401306834058282
2008-03-14,-0.004051882142710461
2008-03-20,0.03161113174680086
2008-03-28,-0.010806530851623641
2008-04-04,0.04109875557364262
2008-04-11,-0.02779821737265209
2008-04-18,0.04223662922181237
2008-04-25,0.005387066335336144
2008-05-02,0.011423696864580002
2008-05-09,-0.0182862688541654
2008-05-16,0.026351789023723704
2008-05-23,-0.03528747538926069
2008-05-30,0.01761372656274851
2008-06-06,-0.02875901745738041
2008-06-13,-0.00047783482439367475
2008-06-20,-0.031444414781923946
2008-06-27,-0.030468709606330968
2008-07-03,-0.012182972589133811
2008-07-11,-0.01871068605040005
2008-07-18,0.016951304137378997
2008-07-25,-0.0023189317468945703
2008-08-01,0.002025400248498066
2008-08-08,0.028171670113357195
2008-08-15,0.0014492124968539244
2008-08-22,-0.00463249765056073
2008-08-29,-0.007277613615484846
2008-09-05,-0.03209594332390164
2008-09-12,0.007529990922365393
2008-09-19,0.0026966923094340345
2008-09-26,-0.033880070214147295
2008-10-03,-0.09870929380498872
2008-10-10,-0.20083750684272772
2008-10-17,0.04493710914575022
2008-10-24,-0.07022007468961178
2008-10-31,0.09976185757663192
2008-11-07,-0.03975805532799104
2008-11-14,-0.06398086199626363
2008-11-21,-0.08761840012984212
2008-11-28,0.1135589598792821
2008-12-05,-0.022762218682850666
2008-12-12,0.004169015067965631
2008-12-19,0.009221584878994271
2008-12-26,-0.01713018358684515
2009-01-02,0.06541176573438978
2009-01-09,-0.04550356961276503
2009-01-16,-0.04623710678266324
2009-01-23,-0.021605152823507723
2009-01-30,-0.007322866714633669
2009-02-06,0.0504332018992244
2009-02-13,-0.04927145388457266
2009-02-20,-0.07115580636440733
2009-02-27,-0.04646245479471123
2009-03-06,-0.07294189629435444
2009-03-13,0.10171752790409805
2009-03-20,0.015723973409290437
2009-03-27,0.059848242854689815
2009-04-03,0.032032836926433106
2009-04-09,0.016550703288577218
2009-04-17,0.015108942693009553
2009-04-24,-0.003882869082167062
2009-05-01,0.01294933076864524
2009-05-08,0.057256494794578394
2009-05-15,-0.05116696799695486
2009-05-22,0.004655685617374061
2009-05-29,0.03559348426268372
2009-06-05,0.022537177510062456
2009-06-12,0.0064889108996775136
2009-06-19,-0.026754843057869238
2009-06-26,-0.002532383299110208
2009-07-02,-0.024768294443378913
2009-07-10,-0.019476246408855147
2009-07-17,0.06735126643824163
2009-07-24,0.040513140391420954
2009-07-31,0.008359028549595138
2009-08-07,0.023024501521098806
2009-08-14,-0.006343760114742025
2009-08-21,0.02171276367152597
2009-08-28,0.002725030560982944
2009-09-04,-0.012252483732153152
2009-09-11,0.025575258601189255
2009-09-18,0.024226391159157146
2009-09-25,-0.022645233141014742
2009-10-02,-0.018525981082430754
2009-10-09,0.044152762230470266
2009-10-16,0.014996843328574094
2009-10-23,-0.007456457241310943
2009-10-30,-0.04104011216523329
2009-11-06,0.0314538068388206
2009-11-13,0.0223609781775167
2009-11-20,-0.001922297685961638
2009-11-27,0.00010077100362870794
2009-12-04,0.01318807557046231
2009-12-11,0.00038876870958137744
2009-12-18,-0.0035674796003553055
2009-12-24,0.021544618092781853
2009-12-31,-0.010153643406052737
2010-01-08,0.026443086670741245
2010-01-15,-0.007847398208725487
2010-01-22,-0.03974867182121766
2010-01-29,-0.016522140833441945
2010-02-05,-0.007177450351850467
2010-02-12,0.008703486059314258
2010-02-19,0.030817050561743997
2010-02-26,-0.004228346630442914
2010-03-05,0.030503536890327254
2010-03-12,0.009866020186556135
2010-03-19,0.008580577207681905
2010-03-26,0.0057511190403607415
2010-04-01,0.009818016660658735
2010-04-09,0.01371589462927858
2010-04-16,-0.0018772182340676125
2010-04-23,0.02087725802502316
2010-04-30,-0.025451016112644886
2010-05-07,-0.0660153706819786
2010-05-14,0.022079139500836398
2010-05-21,-0.04317551090409211
2010-05-28,0.0015801693791415161
2010-06-04,-0.022774175047656442
2010-06-11,0.02478236641397924
2010-06-18,0.02345851709390523
2010-06-25,-0.03714646355692519
2010-07-02,-0.051627679295271456
2010-07-09,0.05274146775984878
2010-07-16,-0.012208208415536603
2010-07-23,0.0348633519083803
2010-07-30,-0.0009618267145565795
2010-08-06,0.0180282667278151
2010-08-13,-0.0385255579201802
2010-08-20,-0.0070295687828920705
2010-08-27,-0.006647070094656371
2010-09-03,0.03681209018546561
2010-09-10,0.004552765120529045
2010-09-17,0.014352740539625763
2010-09-24,0.02029747723232944
2010-10-01,-0.0021177779278724884
2010-10-08,0.016362842966437086
2010-10-15,0.009430496197746052
2010-10-22,0.005840819311590195
2010-10-29,0.000152179317371548
2010-11-05,0.03536111182860857
2010-11-12,-0.021971487205065365
2010-11-19,0.0004335406645727957
2010-11-26,-0.008647516338642802
2010-12-03,0.029255050963860718
2010-12-10,0.012729878160295804
2010-12-17,0.002825744173330591
2010-12-23,0.010285281675701086
2010-12-31,0.0006920072880776118
2011-01-07,0.010960345150174078
2011-01-14,0.016953383802049693
2011-01-21,-0.007676861822902836
2011-01-28,-0.0054772473885478234
2011-02-04,0.02669445463405129
2011-02-11,0.013848623131249127
2011-02-18,0.010373712739784935
2011-02-25,-0.01737254381260911
2011-03-04,0.0009617604373666211
2011-03-11,-0.012851400985030459
2011-03-18,-0.019408517210097287
2011-03-25,0.026681069367276322
2011-04-01,0.014065619307944033
2011-04-08,-0.003187270042690926
2011-04-15,-0.006412764152521788
2011-04-21,0.01332315599010414
2011-04-29,0.019423103907939776
2011-05-06,-0.017316763788176814
2011-05-13,-0.0018147564709067865
2011-05-20,-0.0033694771999863704
2011-05-27,-0.00162893628369698
2011-06-03,-0.02351829007278372
2011-06-10,-0.022699119261457845
2011-06-17,0.0004090651736428086
2011-06-24,-0.0024016618633373454
2011-07-01,0.05462770380420778
2011-07-08,0.003078110146764068
2011-07-15,-0.020798236347126853
2011-07-22,0.021705676080845393
2011-07-29,-0.04000077511378031
2011-08-05,-0.07460336180971527
2011-08-12,-0.017299255678742576
2011-08-19,-0.048029964731206576
2011-08-26,0.04632339157548593
2011-09-02,-0.002407789229224022
2011-09-09,-0.016957705055722805
2011-09-16,0.05214157775950401
2011-09-23,-0.06768319809609302
2011-09-30,-0.004418297447963404
2011-10-07,0.021024979457494375
2011-10-14,0.05809939280277199
2011-10-21,0.011101200352011453
2011-10-28,0.0371296358615778
2011-11-04,-0.025104525780291986
2011-11-11,0.008438396239552226
2011-11-18,-0.03888366589861825
2011-11-25,-0.04800609933299249
2011-12-02,0.07128423910726411
2011-12-09,0.008729835859541346
2011-12-16,-0.02871474928590967
2011-12-23,0.03676076369428216
2011-12-30,-0.0061277993417796495
2012-01-06,0.015942597670248304
2012-01-13,0.00878879543246569
2012-01-20,0.02018908435862521
2012-01-27,0.00072192685009842
2012-02-03,0.02147215077228637
2012-02-10,-0.0016818425027533834
2012-02-17,0.013750851896370264
2012-02-24,0.003307710874412173
2012-03-02,0.002844235061087552
2012-03-09,0.0009049371170366527
2012-03-16,0.024000841091317504
2012-03-23,-0.00504060563401687
2012-03-30,0.008098181667200777
2012-04-05,-0.007404152954013199
2012-04-13,-0.02009932515552393
2012-04-20,0.006017224913769326
2012-04-27,0.017851615464855364
2012-05-04,-0.02471577840449246
2012-05-11,-0.01154100505442024
2012-05-18,-0.043932024570703554
2012-05-25,0.017298272712800156
2012-06-01,-0.030651130329927945
2012-06-08,0.036582789390574355
2012-06-15,0.01287627458610796
2012-06-22,-0.005840460867788444
2012-06-29,0.02012541209615648
2012-07-06,-0.005506396149477233
2012-07-13,0.0015489628138256606
2012-07-20,0.004324430049662098
2012-07-27,0.016961537783217295
2012-08-03,0.003615482065894682
2012-08-10,0.01064060802152067
2012-08-17,0.008703956022868553
2012-08-24,-0.004969475289350989
2012-08-31,-0.003229610582972775
2012-09-07,0.022036460701885474
2012-09-14,0.01918305977781465
2012-09-21,-0.0038415286999198273
2012-09-28,-0.013430872906686098
